chr X	155259868	155259891
chr X	155259874	155259897
chr X	155260021	155260044
chr X	155260027	155260050
chr X	155260033	155260056
chr X	155260039	155260062
chr X	155260045	155260068
chr X	155260051	155260074
chr X	155260057	155260080
chr X	155260063	155260086
chr X	155260069	155260092
chr X	155260075	155260098
chr X	155260081	155260104
chr X	155260087	155260110
chr X	155260093	155260116
chr X	155260099	155260122
chr X	155260105	155260128
chr X	155260111	155260134
chr X	155260117	155260140
chr X	155260123	155260146
chr X	155260129	155260152
chr X	155260135	155260158
chr X	155260141	155260164
chr X	155260147	155260170
chr X	155260153	155260176
chr X	155260159	155260182
chr X	155260165	155260188
chr X	155260171	155260194
chr X	155260177	155260200
chr X	155260183	155260206
chr X	155260189	155260212
chr X	155260195	155260218
chr X	155260201	155260224
chr X	155260207	155260230
chr X	155260213	155260236
chr X	155260219	155260242
chr X	155260225	155260248
chr X	155260231	155260254
chr X	155260237	155260260
chr X	155260243	155260266
chr X	155260249	155260272
chr X	155260255	155260278
chr X	155260285	155260308
chr X	155260291	155260314
chr X	155260297	155260320
chr X	155260303	155260326
chr X	155260309	155260332
chr X	155260315	155260338
chr X	155260321	155260344
chr X	155260327	155260350
chr X	155260333	155260356
chr X	155260339	155260362
chr X	155260345	155260368
chr X	155260351	155260374
chr X	155260357	155260380
chr X	155260363	155260386
chr X	155260369	155260392
chr X	155260375	155260398
chr X	155260381	155260404
chr X	155260441	155260464
chr X	155259784	155259806
chr X	60022	60001
chr X	60038	60017
chr X	3291166	3291187
chr X	155259864	155259885
chr X	155260017	155260038
chr X	155260281	155260302
chr X	6029076	6029053
chr X	66746119	66746096
chr X	155210130	155210153
chr X	155210650	155210673
chr X	155260261	155260284
chr X	155260267	155260290
chr X	155260273	155260296
chr X	154593459	154593439
chr X	154706765	154706785
chr X	155210136	155210156
chr X	155210656	155210676
chr X	155259903	155259923
chr X	155259929	155259949
chr X	155259948	155259968
chr X	155260438	155260458
chr Y	10028	10005
chr Y	10034	10011
chr Y	59362874	59362897
chr Y	59362880	59362903
chr Y	59363027	59363050
chr Y	59363033	59363056
chr Y	59363039	59363062
chr Y	59363045	59363068
chr Y	59363051	59363074
chr Y	59363057	59363080
